Country,Year,Emission,Category
Canada,2012,8277.680179,Hydrofluorocarbons (Co2 Equivilent)
Canada,2011,7991.640272,Hydrofluorocarbons (Co2 Equivilent)
Canada,2010,7477.165053,Hydrofluorocarbons (Co2 Equivilent)
Canada,2009,6698.958721,Hydrofluorocarbons (Co2 Equivilent)
Canada,2008,6123.515935,Hydrofluorocarbons (Co2 Equivilent)
Canada,2007,6222.86896,Hydrofluorocarbons (Co2 Equivilent)
Canada,2006,5828.268433,Hydrofluorocarbons (Co2 Equivilent)
Canada,2005,5677.878532,Hydrofluorocarbons (Co2 Equivilent)
Canada,2004,5215.226023,Hydrofluorocarbons (Co2 Equivilent)
Canada,2003,4615.424279,Hydrofluorocarbons (Co2 Equivilent)
Canada,2002,4270.189472,Hydrofluorocarbons (Co2 Equivilent)
Canada,2001,3787.729348,Hydrofluorocarbons (Co2 Equivilent)
Canada,2000,3400.328431,Hydrofluorocarbons (Co2 Equivilent)
Canada,1999,2805.996923,Hydrofluorocarbons (Co2 Equivilent)
Canada,1998,2172.324992,Hydrofluorocarbons (Co2 Equivilent)
Canada,1997,1568.526338,Hydrofluorocarbons (Co2 Equivilent)
Canada,1996,1165.507359,Hydrofluorocarbons (Co2 Equivilent)
Canada,1995,693.3690772,Hydrofluorocarbons (Co2 Equivilent)
Canada,1992,829.836,Hydrofluorocarbons (Co2 Equivilent)
Canada,1991,1056.72,Hydrofluorocarbons (Co2 Equivilent)
Canada,1990,970.584,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2014,582.7729385,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2013,577.7112811,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2012,564.960584,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2011,563.133823,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2010,543.951452,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2009,495.6468735,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2008,490.3328081,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2007,469.5146916,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2006,422.6992587,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2005,386.117676,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2004,347.888372,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2003,304.770123,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2002,261.9265545,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2001,224.96256,Hydrofluorocarbons (Co2 Equivilent)
Croatia,2000,199.209344,Hydrofluorocarbons (Co2 Equivilent)
Croatia,1999,166.6979895,Hydrofluorocarbons (Co2 Equivilent)
Croatia,1998,139.060601,Hydrofluorocarbons (Co2 Equivilent)
Croatia,1997,106.138843,Hydrofluorocarbons (Co2 Equivilent)
Croatia,1996,80.066539,Hydrofluorocarbons (Co2 Equivilent)
Croatia,1995,57.279335,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2014,320.5407986,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2013,324.7036659,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2012,315.7423559,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2011,274.7043052,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2010,246.3442208,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2009,221.8403562,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2008,195.3098419,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2007,169.8182964,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2006,144.7143345,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2005,92.60439281,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2004,67.17961356,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2003,52.54081794,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2002,41.18802976,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2001,30.84772332,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,2000,20.37717528,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1999,14.14401606,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1998,9.378557397,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1997,6.087035535,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1996,3.606919956,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1995,2.698924599,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1994,0.703038572,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1993,0.217109005,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1992,0.164247,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1991,0.1555962,Hydrofluorocarbons (Co2 Equivilent)
Cyprus,1990,0.1456139,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2014,2830.382249,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2013,2621.18219,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2012,2395.386996,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2011,2219.110929,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2010,1947.706425,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2009,1639.133726,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2008,1511.870892,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2007,1282.335131,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2006,937.2303609,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2005,700.7652017,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2004,602.4664393,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2003,508.6405409,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2002,400.5789005,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2001,308.5853191,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,2000,203.9876225,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,1999,147.5990096,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,1998,134.1517507,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,1997,99.01663923,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,1996,34.67548338,Hydrofluorocarbons (Co2 Equivilent)
Czech Republic,1995,0.228578729,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2014,735.4356459,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2013,810.6413948,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2012,826.1372788,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2011,908.385404,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2010,971.9094929,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2009,964.7737247,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2008,1014.581389,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2007,1010.203862,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2006,977.6255475,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2005,951.9054086,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2004,894.7548846,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2003,829.3703787,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2002,794.6239204,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2001,747.1134701,Hydrofluorocarbons (Co2 Equivilent)
Denmark,2000,710.6722097,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1999,587.206412,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1998,477.676722,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1997,377.5328797,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1996,379.9837522,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1995,241.4844749,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1994,146.3576507,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1993,102.28704,Hydrofluorocarbons (Co2 Equivilent)
Denmark,1992,3.6896,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2014,216.5220411,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2013,206.4583965,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2012,193.0343221,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2011,183.0029356,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2010,175.4325053,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2009,157.5295992,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2008,150.3948174,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2007,170.3677401,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2006,154.566199,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2005,134.9582685,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2004,119.3273342,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2003,104.8679516,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2002,98.83061065,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2001,97.18671621,Hydrofluorocarbons (Co2 Equivilent)
Estonia,2000,79.14731383,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1999,63.3943634,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1998,52.25183962,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1997,41.31382006,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1996,34.55828015,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1995,28.45439986,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1994,22.91492999,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1993,20.01969468,Hydrofluorocarbons (Co2 Equivilent)
Estonia,1992,17.51317997,Hydrofluorocarbons (Co2 Equivilent)
European Union,2014,112215.1538,Hydrofluorocarbons (Co2 Equivilent)
European Union,2013,110393.4965,Hydrofluorocarbons (Co2 Equivilent)
European Union,2012,108206.1565,Hydrofluorocarbons (Co2 Equivilent)
European Union,2011,105153.3434,Hydrofluorocarbons (Co2 Equivilent)
European Union,2010,102676.1866,Hydrofluorocarbons (Co2 Equivilent)
European Union,2009,94070.21828,Hydrofluorocarbons (Co2 Equivilent)
European Union,2008,89587.33615,Hydrofluorocarbons (Co2 Equivilent)
European Union,2007,82129.6823,Hydrofluorocarbons (Co2 Equivilent)
European Union,2006,76046.76393,Hydrofluorocarbons (Co2 Equivilent)
European Union,2005,71802.25591,Hydrofluorocarbons (Co2 Equivilent)
European Union,2004,65950.51005,Hydrofluorocarbons (Co2 Equivilent)
European Union,2003,62319.20192,Hydrofluorocarbons (Co2 Equivilent)
European Union,2002,55756.58751,Hydrofluorocarbons (Co2 Equivilent)
European Union,2001,52032.59312,Hydrofluorocarbons (Co2 Equivilent)
European Union,2000,52788.83483,Hydrofluorocarbons (Co2 Equivilent)
European Union,1999,51748.84134,Hydrofluorocarbons (Co2 Equivilent)
European Union,1998,60079.90475,Hydrofluorocarbons (Co2 Equivilent)
European Union,1997,58699.69921,Hydrofluorocarbons (Co2 Equivilent)
European Union,1996,50862.68332,Hydrofluorocarbons (Co2 Equivilent)
European Union,1995,43748.97874,Hydrofluorocarbons (Co2 Equivilent)
European Union,1994,39125.64616,Hydrofluorocarbons (Co2 Equivilent)
European Union,1993,34486.61716,Hydrofluorocarbons (Co2 Equivilent)
European Union,1992,31563.92026,Hydrofluorocarbons (Co2 Equivilent)
European Union,1991,29148.25306,Hydrofluorocarbons (Co2 Equivilent)
European Union,1990,29125.6363,Hydrofluorocarbons (Co2 Equivilent)
Finland,2014,1743.278988,Hydrofluorocarbons (Co2 Equivilent)
Finland,2013,1612.490604,Hydrofluorocarbons (Co2 Equivilent)
Finland,2012,1517.247608,Hydrofluorocarbons (Co2 Equivilent)
Finland,2011,1587.895811,Hydrofluorocarbons (Co2 Equivilent)
Finland,2010,1820.344654,Hydrofluorocarbons (Co2 Equivilent)
Finland,2009,1425.562097,Hydrofluorocarbons (Co2 Equivilent)
Finland,2008,1338.789163,Hydrofluorocarbons (Co2 Equivilent)
Finland,2007,1149.94357,Hydrofluorocarbons (Co2 Equivilent)
Finland,2006,910.5522552,Hydrofluorocarbons (Co2 Equivilent)
Finland,2005,895.4224778,Hydrofluorocarbons (Co2 Equivilent)
Finland,2004,688.6494615,Hydrofluorocarbons (Co2 Equivilent)
Finland,2003,635.7446097,Hydrofluorocarbons (Co2 Equivilent)
Finland,2002,634.024976,Hydrofluorocarbons (Co2 Equivilent)
Finland,2001,592.1171707,Hydrofluorocarbons (Co2 Equivilent)
Finland,2000,559.3184651,Hydrofluorocarbons (Co2 Equivilent)
Finland,1999,330.6275695,Hydrofluorocarbons (Co2 Equivilent)
