Country,Year,Emission,Category
Cyprus,1997,0.069531883,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1996,0.065959921,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1995,0.058149827,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1994,0.050310298,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1993,0.038500627,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1992,0.034246786,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1991,0.03008802,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1990,0.02576669,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2014,96.01476611,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2013,93.38298613,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2012,90.68095931,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2011,86.43023633,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2010,81.28760275,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2009,97.15415056,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2008,94.39969311,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2007,94.52844329,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2006,109.4122343,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2005,112.3214714,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2004,121.1593439,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2003,145.346001,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2002,121.9502887,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2001,99.53896595,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,2000,109.1268727,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1999,96.69280874,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1998,95.75483132,Sulphur Hexafluoride (Co2 Equivilent)
